file_path,column_name,data_type,missing_percentage,unique_count,sample_value,classification,notes
sensor_data\main_data\ankle\C04\C04_0725.csv,timestamp,float64,0.0,1440,1690261200.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0725.csv,datetime,str,0.0,1440,2023-07-25 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0725.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0726.csv,timestamp,float64,0.0,1440,1690347600.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0726.csv,datetime,str,0.0,1440,2023-07-26 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0726.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0727.csv,timestamp,float64,0.0,1440,1690434000.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0727.csv,datetime,str,0.0,1440,2023-07-27 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0727.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0728.csv,timestamp,float64,0.0,1440,1690520400.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0728.csv,datetime,str,0.0,1440,2023-07-28 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0728.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0729.csv,timestamp,float64,0.0,1440,1690606800.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0729.csv,datetime,str,0.0,1440,2023-07-29 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0729.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0730.csv,timestamp,float64,0.0,1440,1690693200.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0730.csv,datetime,str,0.0,1440,2023-07-30 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0730.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0731.csv,timestamp,float64,0.0,1440,1690779600.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0731.csv,datetime,str,0.0,1440,2023-07-31 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0731.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0801.csv,timestamp,float64,0.0,1440,1690866000.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0801.csv,datetime,str,0.0,1440,2023-08-01 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0801.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0802.csv,timestamp,float64,0.0,1440,1690952400.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0802.csv,datetime,str,0.0,1440,2023-08-02 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0802.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0803.csv,timestamp,float64,0.0,1440,1691038800.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0803.csv,datetime,str,0.0,1440,2023-08-03 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0803.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C04\C04_0804.csv,timestamp,float64,0.0,421,1691125200.0,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0804.csv,datetime,str,0.0,421,2023-08-04 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C04\C04_0804.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0721.csv,timestamp,float64,0.0,690,1689960600.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0721.csv,datetime,str,0.0,690,2023-07-21 12:30:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0721.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0722.csv,timestamp,float64,0.0,1440,1690002000.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0722.csv,datetime,str,0.0,1440,2023-07-22 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0722.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0723.csv,timestamp,float64,0.0,1440,1690088400.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0723.csv,datetime,str,0.0,1440,2023-07-23 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0723.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0724.csv,timestamp,float64,0.0,1440,1690174800.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0724.csv,datetime,str,0.0,1440,2023-07-24 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0724.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0725.csv,timestamp,float64,0.0,1440,1690261200.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0725.csv,datetime,str,0.0,1440,2023-07-25 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0725.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0726.csv,timestamp,float64,0.0,1440,1690347600.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0726.csv,datetime,str,0.0,1440,2023-07-26 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0726.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0727.csv,timestamp,float64,0.0,1440,1690434000.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0727.csv,datetime,str,0.0,1440,2023-07-27 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0727.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0728.csv,timestamp,float64,0.0,1440,1690520400.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0728.csv,datetime,str,0.0,1440,2023-07-28 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0728.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0729.csv,timestamp,float64,0.0,1440,1690606800.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0729.csv,datetime,str,0.0,1440,2023-07-29 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0729.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0730.csv,timestamp,float64,0.0,1440,1690693200.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0730.csv,datetime,str,0.0,1440,2023-07-30 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0730.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0731.csv,timestamp,float64,0.0,1440,1690779600.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0731.csv,datetime,str,0.0,1440,2023-07-31 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0731.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0801.csv,timestamp,float64,0.0,1440,1690866000.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0801.csv,datetime,str,0.0,1440,2023-08-01 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0801.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0802.csv,timestamp,float64,0.0,1440,1690952400.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0802.csv,datetime,str,0.0,1440,2023-08-02 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0802.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0803.csv,timestamp,float64,0.0,1440,1691038800.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0803.csv,datetime,str,0.0,1440,2023-08-03 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0803.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C05\C05_0804.csv,timestamp,float64,0.0,421,1691125200.0,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0804.csv,datetime,str,0.0,421,2023-08-04 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C05\C05_0804.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0721.csv,timestamp,float64,0.0,690,1689960600.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0721.csv,datetime,str,0.0,690,2023-07-21 12:30:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0721.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0722.csv,timestamp,float64,0.0,1440,1690002000.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0722.csv,datetime,str,0.0,1440,2023-07-22 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0722.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0723.csv,timestamp,float64,0.0,1440,1690088400.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0723.csv,datetime,str,0.0,1440,2023-07-23 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0723.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0724.csv,timestamp,float64,0.0,1440,1690174800.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0724.csv,datetime,str,0.0,1440,2023-07-24 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0724.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0725.csv,timestamp,float64,0.0,1440,1690261200.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0725.csv,datetime,str,0.0,1440,2023-07-25 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0725.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0726.csv,timestamp,float64,0.0,1440,1690347600.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0726.csv,datetime,str,0.0,1440,2023-07-26 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0726.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0727.csv,timestamp,float64,0.0,1440,1690434000.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0727.csv,datetime,str,0.0,1440,2023-07-27 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0727.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0728.csv,timestamp,float64,0.0,1440,1690520400.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0728.csv,datetime,str,0.0,1440,2023-07-28 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0728.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0729.csv,timestamp,float64,0.0,1440,1690606800.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0729.csv,datetime,str,0.0,1440,2023-07-29 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0729.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0730.csv,timestamp,float64,0.0,1440,1690693200.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0730.csv,datetime,str,0.0,1440,2023-07-30 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0730.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0731.csv,timestamp,float64,0.0,1440,1690779600.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0731.csv,datetime,str,0.0,1440,2023-07-31 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0731.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0801.csv,timestamp,float64,0.0,1440,1690866000.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0801.csv,datetime,str,0.0,1440,2023-08-01 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0801.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0802.csv,timestamp,float64,0.0,1440,1690952400.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0802.csv,datetime,str,0.0,1440,2023-08-02 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0802.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0803.csv,timestamp,float64,0.0,1440,1691038800.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0803.csv,datetime,str,0.0,1440,2023-08-03 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0803.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C06\C06_0804.csv,timestamp,float64,0.0,421,1691125200.0,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0804.csv,datetime,str,0.0,421,2023-08-04 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C06\C06_0804.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0721.csv,timestamp,float64,0.0,300,1689984000.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0721.csv,datetime,str,0.0,300,2023-07-21 19:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0721.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0722.csv,timestamp,float64,0.0,1440,1690002000.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0722.csv,datetime,str,0.0,1440,2023-07-22 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0722.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0723.csv,timestamp,float64,0.0,1440,1690088400.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0723.csv,datetime,str,0.0,1440,2023-07-23 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0723.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0724.csv,timestamp,float64,0.0,1440,1690174800.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0724.csv,datetime,str,0.0,1440,2023-07-24 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0724.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0725.csv,timestamp,float64,0.0,1440,1690261200.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0725.csv,datetime,str,0.0,1440,2023-07-25 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0725.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0726.csv,timestamp,float64,0.0,1440,1690347600.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0726.csv,datetime,str,0.0,1440,2023-07-26 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0726.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0727.csv,timestamp,float64,0.0,1440,1690434000.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0727.csv,datetime,str,0.0,1440,2023-07-27 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0727.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0728.csv,timestamp,float64,0.0,1440,1690520400.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0728.csv,datetime,str,0.0,1440,2023-07-28 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0728.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0729.csv,timestamp,float64,0.0,1440,1690606800.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0729.csv,datetime,str,0.0,1440,2023-07-29 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0729.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0730.csv,timestamp,float64,0.0,1440,1690693200.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0730.csv,datetime,str,0.0,1440,2023-07-30 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0730.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0731.csv,timestamp,float64,0.0,1440,1690779600.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0731.csv,datetime,str,0.0,1440,2023-07-31 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0731.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0801.csv,timestamp,float64,0.0,1440,1690866000.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0801.csv,datetime,str,0.0,1440,2023-08-01 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0801.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0802.csv,timestamp,float64,0.0,1440,1690952400.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0802.csv,datetime,str,0.0,1440,2023-08-02 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0802.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0803.csv,timestamp,float64,0.0,1440,1691038800.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0803.csv,datetime,str,0.0,1440,2023-08-03 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0803.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C07\C07_0804.csv,timestamp,float64,0.0,421,1691125200.0,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0804.csv,datetime,str,0.0,421,2023-08-04 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C07\C07_0804.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0721.csv,timestamp,float64,0.0,690,1689960600.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0721.csv,datetime,str,0.0,690,2023-07-21 12:30:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0721.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0722.csv,timestamp,float64,0.0,1440,1690002000.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0722.csv,datetime,str,0.0,1440,2023-07-22 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0722.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0723.csv,timestamp,float64,0.0,1440,1690088400.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0723.csv,datetime,str,0.0,1440,2023-07-23 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0723.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0724.csv,timestamp,float64,0.0,1440,1690174800.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0724.csv,datetime,str,0.0,1440,2023-07-24 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0724.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0725.csv,timestamp,float64,0.0,1440,1690261200.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0725.csv,datetime,str,0.0,1440,2023-07-25 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0725.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0726.csv,timestamp,float64,0.0,1440,1690347600.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0726.csv,datetime,str,0.0,1440,2023-07-26 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0726.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0727.csv,timestamp,float64,0.0,1440,1690434000.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0727.csv,datetime,str,0.0,1440,2023-07-27 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0727.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0728.csv,timestamp,float64,0.0,1440,1690520400.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0728.csv,datetime,str,0.0,1440,2023-07-28 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0728.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0729.csv,timestamp,float64,0.0,1440,1690606800.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0729.csv,datetime,str,0.0,1440,2023-07-29 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0729.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0730.csv,timestamp,float64,0.0,1440,1690693200.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0730.csv,datetime,str,0.0,1440,2023-07-30 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0730.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0731.csv,timestamp,float64,0.0,1440,1690779600.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0731.csv,datetime,str,0.0,1440,2023-07-31 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0731.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0801.csv,timestamp,float64,0.0,1440,1690866000.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0801.csv,datetime,str,0.0,1440,2023-08-01 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0801.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0802.csv,timestamp,float64,0.0,1440,1690952400.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0802.csv,datetime,str,0.0,1440,2023-08-02 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0802.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0803.csv,timestamp,float64,0.0,1440,1691038800.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0803.csv,datetime,str,0.0,1440,2023-08-03 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0803.csv,lying,int64,0.0,2,0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C08\C08_0804.csv,timestamp,float64,0.0,421,1691125200.0,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0804.csv,datetime,str,0.0,421,2023-08-04 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C08\C08_0804.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C09\C09_0721.csv,timestamp,float64,0.0,690,1689960600.0,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0721.csv,datetime,str,0.0,690,2023-07-21 12:30:00,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0721.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C09\C09_0722.csv,timestamp,float64,0.0,1440,1690002000.0,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0722.csv,datetime,str,0.0,1440,2023-07-22 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0722.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\ankle\C09\C09_0723.csv,timestamp,float64,0.0,1440,1690088400.0,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0723.csv,datetime,str,0.0,1440,2023-07-23 00:00:00,KEEP candidate,
sensor_data\main_data\ankle\C09\C09_0723.csv,lying,int64,0.0,2,1,UNKNOWN / NEEDS REVIEW,
