file_path,dataset_name,file_type,rows,columns,cow_id_candidate,date_candidate,timestamp_candidate,target_candidate,time_granularity,notes
sensor_data\sub_data\neck_dev_temp\T07.csv,neck_dev_temp,csv,77461,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T08.csv,neck_dev_temp,csv,79023,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T09.csv,neck_dev_temp,csv,79010,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T10.csv,neck_dev_temp,csv,78999,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T13.csv,neck_dev_temp,csv,77288,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T14.csv,neck_dev_temp,csv,78863,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0721.csv,T01,csv,22032,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0722.csv,T01,csv,46000,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0723.csv,T01,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0724.csv,T01,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0725.csv,T01,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0726.csv,T01,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0727.csv,T01,csv,45952,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0728.csv,T01,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0729.csv,T01,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0730.csv,T01,csv,45968,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0731.csv,T01,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0801.csv,T01,csv,45952,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0802.csv,T01,csv,45968,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0803.csv,T01,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T01\T01_0804.csv,T01,csv,13392,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0721.csv,T02,csv,22024,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0722.csv,T02,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0723.csv,T02,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0724.csv,T02,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0725.csv,T02,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0726.csv,T02,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0727.csv,T02,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0728.csv,T02,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0729.csv,T02,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0730.csv,T02,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0731.csv,T02,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0801.csv,T02,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0802.csv,T02,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0803.csv,T02,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T02\T02_0804.csv,T02,csv,13280,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0721.csv,T03,csv,22016,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0722.csv,T03,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0723.csv,T03,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0724.csv,T03,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0725.csv,T03,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0726.csv,T03,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0727.csv,T03,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0728.csv,T03,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0729.csv,T03,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0730.csv,T03,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0731.csv,T03,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0801.csv,T03,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0802.csv,T03,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0803.csv,T03,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T03\T03_0804.csv,T03,csv,13400,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0721.csv,T04,csv,22008,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0722.csv,T04,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0723.csv,T04,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0724.csv,T04,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0725.csv,T04,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0726.csv,T04,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0727.csv,T04,csv,45968,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0728.csv,T04,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0729.csv,T04,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0730.csv,T04,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0731.csv,T04,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0801.csv,T04,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0802.csv,T04,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0803.csv,T04,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T04\T04_0804.csv,T04,csv,13392,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0721.csv,T05,csv,22024,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0722.csv,T05,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0723.csv,T05,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0724.csv,T05,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0725.csv,T05,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0726.csv,T05,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0727.csv,T05,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0728.csv,T05,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0729.csv,T05,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0730.csv,T05,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0731.csv,T05,csv,45960,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0801.csv,T05,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,T05,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,T05,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,T05,csv,13424,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,T06,csv,22024,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,T06,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,T06,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,T06,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,T06,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,T06,csv,45728,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,T06,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,T06,csv,45032,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,T06,csv,45128,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,T06,csv,45984,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,T06,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,T06,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,T06,csv,45952,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,T06,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,T06,csv,13384,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,T07,csv,9560,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,T07,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,T07,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,T07,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,T07,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,T07,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,T07,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,T07,csv,45936,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,T07,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,T07,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,T07,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,T07,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,T07,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,T07,csv,45944,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,T07,csv,13384,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,T08,csv,21976,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,T08,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,T08,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,T08,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,T08,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,T08,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,T08,csv,45952,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,T08,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,T08,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,T08,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,T08,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,T08,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,T08,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,T08,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,T08,csv,13400,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,T09,csv,22000,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,T09,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,T09,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,T09,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,T09,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,T09,csv,45928,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,T09,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,T09,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,T09,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,T09,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,T09,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,T09,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,T09,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,T09,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,T09,csv,13376,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,T10,csv,21992,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,T10,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,T10,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,T10,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,T10,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,T10,csv,45912,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0727.csv,T10,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0728.csv,T10,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0729.csv,T10,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0730.csv,T10,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0731.csv,T10,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0801.csv,T10,csv,45920,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0802.csv,T10,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0803.csv,T10,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T10\T10_0804.csv,T10,csv,13392,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0721.csv,T13,csv,8600,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0722.csv,T13,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0723.csv,T13,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0724.csv,T13,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0725.csv,T13,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0726.csv,T13,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0727.csv,T13,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0728.csv,T13,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0729.csv,T13,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0730.csv,T13,csv,45864,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0731.csv,T13,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0801.csv,T13,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0802.csv,T13,csv,45848,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0803.csv,T13,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T13\T13_0804.csv,T13,csv,13376,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0721.csv,T14,csv,21024,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0722.csv,T14,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0723.csv,T14,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0724.csv,T14,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0725.csv,T14,csv,45872,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0726.csv,T14,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0727.csv,T14,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0728.csv,T14,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0729.csv,T14,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0730.csv,T14,csv,45904,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0731.csv,T14,csv,45888,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0801.csv,T14,csv,45856,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0802.csv,T14,csv,45896,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0803.csv,T14,csv,45880,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\uwb_distance\T14\T14_0804.csv,T14,csv,13376,6,anchor_id,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C01\C01_0725.csv,C01,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C02\C02_0725.csv,C02,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C03\C03_0725.csv,C03,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C04\C04_0725.csv,C04,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C05\C05_0725.csv,C05,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C06\C06_0725.csv,C06,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C07\C07_0725.csv,C07,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C08\C08_0725.csv,C08,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C09\C09_0725.csv,C09,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C10\C10_0725.csv,C10,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C11\C11_0725.csv,C11,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C12\C12_0725.csv,C12,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C13\C13_0725.csv,C13,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C14\C14_0725.csv,C14,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C15\C15_0725.csv,C15,csv,5040,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\visual_location\C16\C16_0725.csv,C16,csv,5040,4,,,timestamp,,unknown (needs manual review),
